Customer_ID,age_range,HolidayName,Month_name,jan_dummy,feb_dummy,mar_dummy,apr_dummy,may_dummy,jun_dummy,jul_dummy,aug_dummy,sep_dummy,oct_dummy,nov_dummy,dec_dummy,spend_3m,QTY_3m,spend_12m,QTY_12m,spend_3m_electronics,QTY_3m_electronics,spend_3m_beauty,QTY_3m_beauty,spend_3m_clothing,QTY_3m_beauty:1,dummy_under_20,dummy_20_29,dummy_30_39,dummy_40_49,dummy_50_59,dummy_60_plus,gender_dummy,HolidayDummy,Max_Temp,Min_Temp,Mean_Temp,Total_Precip_mm,Product_Category
CUST663,20-29,0,03,0,0,1,0,0,0,0,0,0,0,0,0,1200,4,1200,4,0,0,0,0,1200,0,0,1,0,0,0,0,1,0,7.2,-1.5,2.9,0.0,Clothing
CUST669,20-29,0,06,0,0,0,0,0,1,0,0,0,0,0,0,1200,4,1200,4,0,0,1200,4,0,4,0,1,0,0,0,0,1,0,24.4,16.1,20.3,0.0,Beauty
CUST682,40-49,0,09,0,0,0,0,0,0,0,0,1,0,0,0,1200,4,1200,4,0,0,1200,4,0,4,0,0,0,1,0,0,1,0,26.7,15.8,21.2,0.0,Beauty
CUST716,60+,0,08,0,0,0,0,0,0,0,1,0,0,0,0,1200,4,1200,4,0,0,0,0,1200,0,0,0,0,0,0,1,0,0,25.3,17.5,21.4,0.0,Clothing
CUST726,40-49,0,06,0,0,0,0,0,1,0,0,0,0,0,0,1200,4,1200,4,0,0,0,0,1200,0,0,0,0,1,0,0,1,0,25.4,13.8,19.6,0.0,Clothing
CUST729,20-29,0,05,0,0,0,0,1,0,0,0,0,0,0,0,1200,4,1200,4,0,0,0,0,1200,0,0,1,0,0,0,0,1,0,19.5,10.0,14.8,0.0,Clothing
CUST756,60+,0,08,0,0,0,0,0,0,0,1,0,0,0,0,1200,4,1200,4,1200,4,0,0,0,0,0,0,0,0,0,1,0,0,22.3,13.3,17.8,0.0,Electronics
CUST757,40-49,Christmas Day,12,0,0,0,0,0,0,0,0,0,0,0,1,1200,4,1200,4,1200,4,0,0,0,0,0,0,0,1,0,0,0,1,7.0,3.5,5.3,0.0,Electronics
CUST800,30-39,0,02,0,1,0,0,0,0,0,0,0,0,0,0,1200,4,1200,4,0,0,0,0,1200,0,0,0,1,0,0,0,1,0,-2.2,-9.5,-5.9,0.0,Clothing
CUST828,30-39,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1200,4,1200,4,1200,4,0,0,0,0,0,0,1,0,0,0,0,0,13.0,7.6,10.3,9.1,Electronics
CUST839,20-29,0,06,0,0,0,0,0,1,0,0,0,0,0,0,1200,4,1200,4,1200,4,0,0,0,0,0,1,0,0,0,0,0,0,28.0,20.0,24.0,0.1,Electronics
CUST847,Under 20,0,04,0,0,0,1,0,0,0,0,0,0,0,0,1200,4,1200,4,1200,4,0,0,0,0,1,0,0,0,0,0,0,0,6.1,-1.6,2.3,0.0,Electronics
CUST862,20-29,0,05,0,0,0,0,1,0,0,0,0,0,0,0,1200,4,1200,4,1200,4,0,0,0,0,0,1,0,0,0,0,1,0,30.2,16.9,23.5,0.0,Electronics
CUST908,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1200,4,1200,4,0,0,1200,4,0,4,0,0,0,1,0,0,1,0,7.1,2.6,4.9,4.5,Beauty
CUST928,30-39,0,04,0,0,0,1,0,0,0,0,0,0,0,0,1200,4,1200,4,0,0,0,0,1200,0,0,0,1,0,0,0,0,0,12.1,3.1,7.6,26.0,Clothing
CUST943,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1200,4,1200,4,0,0,0,0,1200,0,0,0,0,0,1,0,0,0,12.9,8.2,10.5,0.0,Clothing
CUST002,20-29,0,02,0,1,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,1000,0,0,1,0,0,0,0,0,0,0.8,-5.4,-2.3,7.2,Clothing
CUST026,20-29,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1000,2,1000,2,1000,2,0,0,0,0,0,1,0,0,0,0,0,0,15.6,9.3,12.5,0.0,Electronics
CUST049,50-59,0,01,1,0,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,0,0,0,0,1,0,0,0,2.7,-2.0,0.4,0.0,Electronics
CUST094,40-49,0,05,0,0,0,0,1,0,0,0,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,0,0,1,0,0,0,0,21.5,8.4,14.9,9.0,Beauty
CUST097,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,0,0,0,1,0,0,0,14.5,6.7,10.6,0.0,Beauty
CUST104,30-39,0,06,0,0,0,0,0,1,0,0,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,0,1,0,0,0,0,0,22.6,15.6,19.1,7.0,Beauty
CUST117,Under 20,0,03,0,0,1,0,0,0,0,0,0,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,1,0,0,0,0,0,1,0,6.0,-4.6,0.7,0.0,Electronics
CUST137,40-49,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1000,2,1000,2,0,0,1000,2,0,2,0,0,0,1,0,0,1,0,8.5,0.5,4.5,0.0,Beauty
CUST153,60+,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,1000,2,1000,2,0,0,0,0,0,0,0,0,0,1,1,0,7.0,4.7,5.8,0.2,Electronics
CUST161,60+,0,03,0,0,1,0,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,0,0,0,0,1,1,0,7.9,1.8,4.8,0.0,Beauty
CUST203,50-59,0,05,0,0,0,0,1,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,1000,0,0,0,0,0,1,0,1,0,25.0,6.6,15.8,0.0,Clothing
CUST235,20-29,0,01,1,0,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,0,1,0,0,0,0,0,0,-3.8,-9.7,-6.8,0.0,Electronics
CUST237,50-59,0,02,0,1,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,0,0,0,1,0,0,0,-0.2,-20.0,-10.1,0.4,Beauty
CUST256,20-29,0,02,0,1,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,1000,0,0,1,0,0,0,0,1,0,2.8,-6.9,-2.0,0.0,Clothing
CUST274,20-29,0,04,0,0,0,1,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,1000,0,0,1,0,0,0,0,0,0,10.1,1.6,5.8,0.0,Clothing
CUST275,40-49,0,04,0,0,0,1,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,1000,0,0,0,0,1,0,0,1,0,6.1,-1.6,2.3,0.0,Clothing
CUST297,40-49,Labour Day,09,0,0,0,0,0,0,0,0,1,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,0,0,0,1,0,0,0,1,32.9,20.8,26.9,0.0,Electronics
CUST299,60+,0,07,0,0,0,0,0,0,1,0,0,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,0,0,0,0,0,1,1,0,26.5,18.7,22.6,2.5,Electronics
CUST346,50-59,0,02,0,1,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,1000,0,0,0,0,0,1,0,1,0,2.1,-3.8,-0.8,0.0,Clothing
CUST352,50-59,0,06,0,0,0,0,0,1,0,0,0,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,0,0,0,0,1,0,1,0,22.6,15.6,19.1,7.0,Electronics
CUST382,50-59,0,05,0,0,0,0,1,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,1000,0,0,0,0,0,1,0,0,0,19.9,7.4,13.7,0.0,Clothing
CUST393,20-29,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,1,0,0,0,0,0,0,14.4,7.5,11.0,0.0,Beauty
CUST395,50-59,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,1000,2,1000,2,0,0,0,0,0,0,0,0,1,0,1,0,1.4,-1.8,-0.2,0.0,Electronics
CUST404,40-49,0,05,0,0,0,0,1,0,0,0,0,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,0,0,0,1,0,0,1,0,15.4,5.2,10.3,0.0,Electronics
CUST418,60+,0,08,0,0,0,0,0,0,0,1,0,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,0,0,0,0,0,1,0,0,24.2,18.4,21.3,0.0,Electronics
CUST432,60+,0,01,1,0,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,0,0,0,0,0,1,0,0,4.8,3.2,4.0,0.2,Electronics
CUST453,20-29,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,1000,2,0,0,0,0,1000,0,0,1,0,0,0,0,0,0,7.9,4.0,5.9,0.0,Clothing
CUST461,Under 20,0,03,0,0,1,0,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,1,0,0,0,0,0,0,0,9.6,1.8,5.7,23.8,Beauty
CUST470,50-59,0,05,0,0,0,0,1,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,1000,0,0,0,0,0,1,0,0,0,10.2,2.8,6.5,0.0,Clothing
CUST534,40-49,0,06,0,0,0,0,0,1,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,1000,0,0,0,0,1,0,0,1,0,25.9,14.1,20.0,0.0,Clothing
CUST589,30-39,0,04,0,0,0,1,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,0,1,0,0,0,0,0,27.4,13.0,20.2,0.0,Beauty
CUST600,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,0,0,0,1,0,0,0,11.2,3.5,7.3,0.0,Beauty
CUST605,30-39,0,07,0,0,0,0,0,0,1,0,0,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,0,0,1,0,0,0,1,0,26.4,18.4,22.4,7.3,Electronics
CUST621,40-49,0,03,0,0,1,0,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,0,0,1,0,0,0,0,5.8,-0.9,2.5,11.1,Beauty
CUST660,30-39,0,04,0,0,0,1,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,0,1,0,0,0,0,0,10.3,6.1,8.2,6.8,Beauty
CUST662,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,1000,2,0,0,1000,2,0,2,0,0,0,1,0,0,1,0,1.2,-4.4,-1.6,0.0,Beauty
CUST683,30-39,0,01,1,0,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,0,1,0,0,0,1,0,4.4,2.5,3.5,21.1,Beauty
CUST684,20-29,0,06,0,0,0,0,0,1,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,1000,0,0,1,0,0,0,0,0,0,25.0,18.7,21.8,0.2,Clothing
CUST709,Under 20,0,07,0,0,0,0,0,0,1,0,0,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,1,0,0,0,0,0,0,0,26.3,18.8,22.5,0.0,Electronics
CUST732,60+,0,02,0,1,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,0,0,0,0,0,1,1,0,2.1,-3.8,-0.8,0.0,Electronics
CUST779,50-59,0,05,0,0,0,0,1,0,0,0,0,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,0,0,0,0,1,0,0,0,14.5,8.5,11.5,0.1,Electronics
CUST816,40-49,0,08,0,0,0,0,0,0,0,1,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,0,0,1,0,0,1,0,29.5,19.8,24.6,1.7,Beauty
CUST850,20-29,0,07,0,0,0,0,0,0,1,0,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,1,0,0,0,0,0,0,30.0,20.4,25.2,0.0,Beauty
CUST853,20-29,0,05,0,0,0,0,1,0,0,0,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,1,0,0,0,0,1,0,13.2,7.2,10.2,0.0,Beauty
CUST880,20-29,0,08,0,0,0,0,0,0,0,1,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,1,0,0,0,0,1,0,25.6,17.5,21.5,0.0,Beauty
CUST966,60+,Family Day,02,0,1,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,1000,2,0,0,0,0,0,0,0,0,0,1,1,1,6.6,-0.9,2.9,0.0,Electronics
CUST986,40-49,0,01,1,0,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,1000,0,0,0,0,1,0,0,0,0,5.3,1.7,3.5,4.0,Clothing
CUST990,50-59,0,05,0,0,0,0,1,0,0,0,0,0,0,0,1000,2,1000,2,0,0,1000,2,0,2,0,0,0,0,1,0,0,0,15.4,5.2,10.3,0.0,Beauty
CUST994,50-59,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,1000,2,0,0,1000,2,0,2,0,0,0,0,1,0,0,0,7.1,-1.7,2.7,1.8,Beauty
CUST020,20-29,0,11,0,0,0,0,0,0,0,0,0,0,1,0,900,3,900,3,0,0,0,0,900,0,0,1,0,0,0,0,1,0,10.3,4.1,7.2,0.0,Clothing
CUST030,30-39,0,10,0,0,0,0,0,0,0,0,0,1,0,0,900,3,900,3,0,0,900,3,0,3,0,0,1,0,0,0,0,0,7.8,3.8,5.8,1.9,Beauty
CUST035,50-59,0,08,0,0,0,0,0,0,0,1,0,0,0,0,900,3,900,3,0,0,900,3,0,3,0,0,0,0,1,0,0,0,24.2,18.4,21.3,0.0,Beauty
CUST036,50-59,0,06,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,0,0,900,3,0,3,0,0,0,0,1,0,1,0,28.0,20.0,24.0,0.1,Beauty
CUST042,20-29,0,02,0,1,0,0,0,0,0,0,0,0,0,0,900,3,900,3,0,0,0,0,900,0,0,1,0,0,0,0,1,0,1.0,-7.9,-3.5,5.7,Clothing
CUST048,50-59,0,05,0,0,0,0,1,0,0,0,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,0,0,1,0,1,0,25.0,6.6,15.8,0.0,Electronics
CUST056,20-29,0,05,0,0,0,0,1,0,0,0,0,0,0,0,900,3,900,3,0,0,0,0,900,0,0,1,0,0,0,0,0,0,30.2,16.9,23.5,0.0,Clothing
CUST110,20-29,0,06,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,0,0,0,0,900,0,0,1,0,0,0,0,1,0,22.6,15.6,19.1,7.0,Clothing
CUST133,20-29,0,02,0,1,0,0,0,0,0,0,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,1,0,0,0,0,1,0,6.6,-0.2,3.2,4.7,Electronics
CUST154,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,900,3,900,3,900,3,0,0,0,0,0,0,0,0,1,0,1,0,25.2,16.9,21.1,0.0,Electronics
CUST171,50-59,Black Friday Sale,11,0,0,0,0,0,0,0,0,0,0,1,0,900,3,900,3,0,0,0,0,900,0,0,0,0,0,1,0,0,1,1.6,-2.3,-0.3,0.0,Clothing
CUST180,40-49,New Year's Day,01,1,0,0,0,0,0,0,0,0,0,0,0,900,3,900,3,0,0,0,0,900,0,0,0,0,1,0,0,1,1,5.0,2.7,3.9,1.5,Clothing
CUST183,40-49,0,09,0,0,0,0,0,0,0,0,1,0,0,0,900,3,900,3,0,0,900,3,0,3,0,0,0,1,0,0,0,0,20.9,15.9,18.4,0.0,Beauty
CUST196,30-39,0,09,0,0,0,0,0,0,0,0,1,0,0,0,900,3,900,3,0,0,0,0,900,0,0,0,1,0,0,0,0,0,23.3,15.0,19.1,0.0,Clothing
CUST198,50-59,0,03,0,0,1,0,0,0,0,0,0,0,0,0,900,3,900,3,0,0,900,3,0,3,0,0,0,0,1,0,0,0,1.9,-1.9,0.0,0.0,Beauty
CUST243,40-49,0,05,0,0,0,0,1,0,0,0,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,0,1,0,0,0,0,19.5,10.0,14.8,0.0,Electronics
CUST248,20-29,0,03,0,0,1,0,0,0,0,0,0,0,0,0,900,3,900,3,0,0,0,0,900,0,0,1,0,0,0,0,1,0,4.6,-2.5,1.1,0.0,Clothing
CUST264,40-49,0,01,1,0,0,0,0,0,0,0,0,0,0,0,900,3,900,3,0,0,0,0,900,0,0,0,0,1,0,0,1,0,2.7,-1.3,0.7,0.2,Clothing
CUST265,50-59,0,12,0,0,0,0,0,0,0,0,0,0,0,1,900,3,900,3,0,0,0,0,900,0,0,0,0,0,1,0,1,0,3.0,0.7,1.8,0.0,Clothing
CUST295,20-29,0,07,0,0,0,0,0,0,1,0,0,0,0,0,900,3,900,3,0,0,900,3,0,3,0,1,0,0,0,0,0,0,30.0,20.4,25.2,0.0,Beauty
CUST323,20-29,0,01,1,0,0,0,0,0,0,0,0,0,0,0,900,3,900,3,0,0,900,3,0,3,0,1,0,0,0,0,0,0,2.5,-3.5,-0.5,1.9,Beauty
CUST334,30-39,0,11,0,0,0,0,0,0,0,0,0,0,1,0,900,3,900,3,900,3,0,0,0,0,0,0,1,0,0,0,1,0,5.5,0.1,2.8,0.0,Electronics
CUST407,40-49,0,06,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,0,1,0,0,0,0,28.2,19.7,23.9,8.8,Electronics
CUST409,20-29,0,12,0,0,0,0,0,0,0,0,0,0,0,1,900,3,900,3,900,3,0,0,0,0,0,1,0,0,0,0,0,0,7.1,-1.7,2.7,1.8,Electronics
CUST417,40-49,0,11,0,0,0,0,0,0,0,0,0,0,1,0,900,3,900,3,900,3,0,0,0,0,0,0,0,1,0,0,1,0,6.3,2.0,4.2,16.6,Electronics
CUST430,40-49,0,08,0,0,0,0,0,0,0,1,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,0,1,0,0,0,0,25.2,19.2,22.2,5.9,Electronics
CUST435,30-39,0,12,0,0,0,0,0,0,0,0,0,0,0,1,900,3,900,3,0,0,900,3,0,3,0,0,1,0,0,0,0,0,4.4,-1.0,1.7,0.0,Beauty
CUST457,50-59,0,07,0,0,0,0,0,0,1,0,0,0,0,0,900,3,900,3,0,0,900,3,0,3,0,0,0,0,1,0,0,0,30.0,20.4,25.2,0.0,Beauty
CUST472,30-39,Boxing Day,12,0,0,0,0,0,0,0,0,0,0,0,1,900,3,900,3,0,0,900,3,0,3,0,0,1,0,0,0,0,1,7.8,5.6,6.7,0.9,Beauty
CUST488,50-59,0,06,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,0,0,1,0,0,0,24.8,14.8,19.8,0.0,Electronics
CUST491,60+,0,05,0,0,0,0,1,0,0,0,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,0,0,0,1,0,0,19.5,10.0,14.8,0.0,Electronics
CUST509,30-39,0,06,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,1,0,0,0,0,0,24.0,19.5,21.7,7.5,Electronics
CUST515,40-49,0,07,0,0,0,0,0,0,1,0,0,0,0,0,900,3,900,3,0,0,0,0,900,0,0,0,0,1,0,0,0,0,27.1,19.2,23.2,0.0,Clothing
CUST540,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,900,3,900,3,900,3,0,0,0,0,0,0,0,1,0,0,0,0,7.9,4.0,5.9,0.0,Electronics
CUST550,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,900,3,900,3,0,0,0,0,900,0,0,0,0,1,0,0,1,0,5.7,0.3,3.0,3.9,Clothing
CUST551,40-49,0,07,0,0,0,0,0,0,1,0,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,0,1,0,0,1,0,26.1,15.3,20.7,0.0,Electronics
CUST567,20-29,0,06,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,0,0,0,0,900,0,0,1,0,0,0,0,0,0,19.3,12.5,15.9,1.3,Clothing
CUST582,30-39,0,11,0,0,0,0,0,0,0,0,0,0,1,0,900,3,900,3,0,0,0,0,900,0,0,0,1,0,0,0,1,0,9.4,4.9,7.1,0.0,Clothing
CUST590,30-39,0,03,0,0,1,0,0,0,0,0,0,0,0,0,900,3,900,3,0,0,0,0,900,0,0,0,1,0,0,0,1,0,7.6,1.2,4.4,6.5,Clothing
CUST624,30-39,0,08,0,0,0,0,0,0,0,1,0,0,0,0,900,3,900,3,0,0,900,3,0,3,0,0,1,0,0,0,0,0,24.2,15.8,20.0,0.6,Beauty
CUST635,60+,0,08,0,0,0,0,0,0,0,1,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,0,0,0,1,0,0,25.9,17.8,21.8,6.1,Electronics
CUST678,60+,0,12,0,0,0,0,0,0,0,0,0,0,0,1,900,3,900,3,900,3,0,0,0,0,0,0,0,0,0,1,0,0,4.8,0.8,2.8,7.5,Electronics
CUST680,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,900,3,900,3,0,0,0,0,900,0,0,0,0,0,1,0,0,0,11.2,3.5,7.3,0.0,Clothing
CUST690,50-59,0,11,0,0,0,0,0,0,0,0,0,0,1,0,900,3,900,3,0,0,0,0,900,0,0,0,0,0,1,0,0,0,10.3,4.1,7.2,0.0,Clothing
CUST708,40-49,0,01,1,0,0,0,0,0,0,0,0,0,0,0,900,3,900,3,0,0,900,3,0,3,0,0,0,1,0,0,0,0,-3.2,-9.4,-6.3,0.0,Beauty
CUST722,20-29,0,07,0,0,0,0,0,0,1,0,0,0,0,0,900,3,900,3,0,0,900,3,0,3,0,1,0,0,0,0,1,0,26.1,15.3,20.7,0.0,Beauty
CUST727,50-59,0,06,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,0,0,900,3,0,3,0,0,0,0,1,0,1,0,24.3,18.3,21.3,0.0,Beauty
CUST766,30-39,0,02,0,1,0,0,0,0,0,0,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,1,0,0,0,1,0,-0.9,-8.2,-4.5,0.9,Electronics
CUST782,50-59,0,06,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,0,0,0,0,900,0,0,0,0,0,1,0,1,0,20.3,13.1,16.7,0.0,Clothing
CUST788,50-59,0,06,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,0,0,900,3,0,3,0,0,0,0,1,0,0,0,23.0,16.3,19.6,5.8,Beauty
CUST806,30-39,0,03,0,0,1,0,0,0,0,0,0,0,0,0,900,3,900,3,0,0,900,3,0,3,0,0,1,0,0,0,0,0,7.2,-1.5,2.9,0.0,Beauty
CUST827,60+,0,11,0,0,0,0,0,0,0,0,0,0,1,0,900,3,900,3,0,0,900,3,0,3,0,0,0,0,0,1,1,0,11.0,4.4,7.7,1.1,Beauty
CUST886,30-39,0,04,0,0,0,1,0,0,0,0,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,1,0,0,0,1,0,10.1,1.6,5.8,0.0,Electronics
CUST891,40-49,0,04,0,0,0,1,0,0,0,0,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,0,1,0,0,1,0,12.1,3.1,7.6,26.0,Electronics
CUST911,40-49,0,05,0,0,0,0,1,0,0,0,0,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,0,1,0,0,1,0,24.3,10.7,17.5,0.0,Electronics
CUST923,30-39,0,05,0,0,0,0,1,0,0,0,0,0,0,0,900,3,900,3,0,0,900,3,0,3,0,0,1,0,0,0,1,0,19.9,7.4,13.7,0.0,Beauty
CUST950,30-39,0,11,0,0,0,0,0,0,0,0,0,0,1,0,900,3,900,3,0,0,0,0,900,0,0,0,1,0,0,0,1,0,,,,,Clothing
CUST954,50-59,0,09,0,0,0,0,0,0,0,0,1,0,0,0,900,3,900,3,900,3,0,0,0,0,0,0,0,0,1,0,0,0,23.5,16.1,19.8,0.0,Electronics
CUST964,20-29,0,01,1,0,0,0,0,0,0,0,0,0,0,0,900,3,900,3,0,0,0,0,900,0,0,1,0,0,0,0,1,0,-3.8,-9.7,-6.8,0.0,Clothing
CUST968,40-49,0,11,0,0,0,0,0,0,0,0,0,0,1,0,900,3,900,3,0,0,0,0,900,0,0,0,0,1,0,0,0,0,12.9,2.9,7.9,0.5,Clothing
CUST969,40-49,0,04,0,0,0,1,0,0,0,0,0,0,0,0,900,3,900,3,0,0,0,0,900,0,0,0,0,1,0,0,0,0,9.1,1.5,5.3,0.0,Clothing
CUST987,30-39,0,04,0,0,0,1,0,0,0,0,0,0,0,0,900,3,900,3,0,0,0,0,900,0,0,0,1,0,0,0,0,0,10.3,6.1,8.2,6.8,Clothing
CUST009,60+,0,12,0,0,0,0,0,0,0,0,0,0,0,1,600,2,600,2,600,2,0,0,0,0,0,0,0,0,0,1,1,0,3.6,-1.4,1.1,0.0,Electronics
CUST096,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,600,2,600,2,0,0,0,0,600,0,0,0,0,1,0,0,0,0,-0.2,-3.7,-2.0,0.3,Clothing
CUST101,30-39,0,01,1,0,0,0,0,0,0,0,0,0,0,0,600,2,600,2,0,0,0,0,600,0,0,0,1,0,0,0,1,0,1.3,-5.6,-2.2,4.9,Clothing
CUST129,20-29,0,04,0,0,0,1,0,0,0,0,0,0,0,0,600,2,600,2,0,0,600,2,0,2,0,1,0,0,0,0,0,0,8.9,5.7,7.3,0.0,Beauty
CUST131,20-29,0,09,0,0,0,0,0,0,0,0,1,0,0,0,600,2,600,2,0,0,600,2,0,2,0,1,0,0,0,0,0,0,22.6,13.4,18.0,0.0,Beauty
CUST136,40-49,0,03,0,0,1,0,0,0,0,0,0,0,0,0,600,2,600,2,600,2,0,0,0,0,0,0,0,1,0,0,1,0,7.2,-1.5,2.9,0.0,Electronics
CUST158,40-49,0,02,0,1,0,0,0,0,0,0,0,0,0,0,600,2,600,2,600,2,0,0,0,0,0,0,0,1,0,0,0,0,0.8,-5.4,-2.3,7.2,Electronics
CUST221,30-39,0,05,0,0,0,0,1,0,0,0,0,0,0,0,600,2,600,2,0,0,600,2,0,2,0,0,1,0,0,0,1,0,16.7,10.5,13.6,11.1,Beauty
CUST233,50-59,0,12,0,0,0,0,0,0,0,0,0,0,0,1,600,2,600,2,0,0,600,2,0,2,0,0,0,0,1,0,0,0,7.1,2.6,4.9,4.5,Beauty
CUST290,30-39,0,10,0,0,0,0,0,0,0,0,0,1,0,0,600,2,600,2,0,0,600,2,0,2,0,0,1,0,0,0,0,0,27.2,17.9,22.6,0.0,Beauty
CUST291,60+,0,01,1,0,0,0,0,0,0,0,0,0,0,0,600,2,600,2,0,0,0,0,600,0,0,0,0,0,0,1,1,0,-1.5,-4.8,-3.1,0.0,Clothing
CUST302,50-59,0,07,0,0,0,0,0,0,1,0,0,0,0,0,600,2,600,2,0,0,600,2,0,2,0,0,0,0,1,0,1,0,26.1,15.3,20.7,0.0,Beauty
CUST348,30-39,0,12,0,0,0,0,0,0,0,0,0,0,0,1,600,2,600,2,600,2,0,0,0,0,0,0,1,0,0,0,0,0,3.5,1.6,2.6,2.1,Electronics
CUST373,20-29,0,10,0,0,0,0,0,0,0,0,0,1,0,0,600,2,600,2,0,0,600,2,0,2,0,1,0,0,0,0,0,0,28.3,17.1,22.7,0.0,Beauty
CUST380,50-59,0,05,0,0,0,0,1,0,0,0,0,0,0,0,600,2,600,2,600,2,0,0,0,0,0,0,0,0,1,0,1,0,18.6,7.2,12.9,0.0,Electronics
